what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379886212311
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379886212413
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.CEditor",1379886255762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1379886263059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379886265266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379886266042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379886269318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379886271076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379886271114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379886271137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379886272657
error,log,,,"Failed command",1379886282651
error,log,,,"Failed command",1379886282655
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379886300488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379886300508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379886302462
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379886305561
error,log,,,"Failed command",1379886327375
error,log,,,"Failed command",1379886327378
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1379886330616
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379886349621
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379886351791
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379886351919
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379886352306
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379886352491
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379886353614
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.CEditor",1379886362689
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1379886370222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379886371328
