what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219305246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219309319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219309393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219309409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219310732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219322759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219372264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1380219372274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219375563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219375595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219375611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219377158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219384093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219384129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219384149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219387864
error,log,,,"Error while launching command: gdb --version",1380219388759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219388795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219390582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219397697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219457957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1380219457973
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1380219460041
error,log,,,"Error starting process.",1380219460898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219460917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219462216
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1380219463073
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1380219465627
error,log,,,"Failed command",1380219564979
error,log,,,"Failed command",1380219564995
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380219759965
error,log,,,"Internal Error",1380219778329
error,log,,,"Failed command",1380219780224
error,log,,,"Failed command",1380219780225
error,log,,,"Internal error logged from CDI Debug: ",1380219780232
error,log,,,"Internal error logged from CDI Debug: ",1380219780232
error,log,,,"Internal error logged from CDI Debug: ",1380219780233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219780848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219783455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219786185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219787886
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1380219787896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219789056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219790466
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1380219790466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219800790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219809682
failed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1380219809682
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1380219813823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219825465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219826777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219829448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219860038
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.CEditor",1380219872726
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1380219874566
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1380219874636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219910966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380219911876
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1380219918998
error,log,,,"Error logged from Debug Core: ",1380219919110
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1380219924902
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.CEditor",1380219933267
