what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1381696066229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696070909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696071157
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1381696071522
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1381696071568
opened,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381696071760
activated,perspective,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.CPerspective",1381696071779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextPerspective",1381696072029
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381696077690
opened,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.CEditor",1381696082135
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.CEditor",1381696082236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696099910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696380687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381696392489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381696425464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696444430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696529262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381696535897
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1381696546165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696558552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696559903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696561154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696593750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1381696595992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696598745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696599912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696601822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696602998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696604884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696780961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696781806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696782851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696785505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696792442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381696792621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381696820233
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1381696822594
