what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380666951452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380666953249
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1380666955709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380666957262
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1380666958422
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1380666958590
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1380666958951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380666961644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380666965498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380666970327
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1380666994900
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1380666995314
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1380666995411
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.CEditor",1380667031451
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1380667053547
executed,command,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1380667140668
executed,command,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1380667142921
executed,command,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1380667145251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380667147254
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1380667149219
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1380667149287
error,log,,,"Error logged from Debug Core: ",1380667149422
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1380667166050
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1380667169284
activated,editor,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui.editor.CEditor",1380667172445
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1380667192292
